CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TAB_X_CLASSE_SERIE;TAB_X_QT_COTA;TAB_X_VL_COTA
51.642.967/0001-08;CPAG FUNDO DE INVESTIMENTO EM COTAS  DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADO;2024-11-30;Subclasse Senior;0.00;0.00
51.642.967/0001-08;CPAG FUNDO DE INVESTIMENTO EM COTAS  DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADO;2024-11-30;Subclasse Subordinada Subordinada 1 |;1000.00;228.77
51.645.270/0001-90;LUTÈCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior Série 1;0.00;0.00
51.645.270/0001-90;LUTÈCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior Série 2;7204.03;1112.69
51.645.270/0001-90;LUTÈCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;131865.00;97.09
51.646.633/0001-02;APUAMA LIBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior Série 1;10336.52;1151.32
51.646.633/0001-02;APUAMA LIBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;9815.49;1173.29
51.646.633/0001-02;APUAMA LIBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;855.27;8619.15
51.655.558/0001-46;CREDILOG II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior Série 1;13963.46;1157.81
51.655.558/0001-46;CREDILOG II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;23858.56;1424.04
51.660.048/0001-67;APG FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior Série 1;4822.62;1103.74
51.660.048/0001-67;APG FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior Série 2;2655.03;972.29
51.660.048/0001-67;APG FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;3138.04;710.90
51.660.048/0001-67;APG FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Mezanino 2 | Série 2;2605.98;957.65
51.660.048/0001-67;APG FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;3937.83;1042.91
51.660.739/0001-60;RUNEARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS;2024-11-30;Subclasse Senior;0.00;0.00
51.660.739/0001-60;RUNEARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;279271.45;1072.37
51.670.752/0001-09;TAVARUA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
51.670.752/0001-09;TAVARUA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;30214.08;1113.54
51.679.169/0001-50;EDANBANK II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
51.679.169/0001-50;EDANBANK II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;73.87;575.19
51.681.932/0001-88;STW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-11-30;Subclasse Senior;0.00;0.00
51.681.932/0001-88;STW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;13265.29;851.57
51.681.932/0001-88;STW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-11-30;Subclasse Subordinada Mezanino 1 | 0;2000.00;1255.73
51.689.378/0001-85;ARTESANAL CRÉDITO ESTRUTURADO FIC FIDC DE RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;93837.66;1214.15
51.689.378/0001-85;ARTESANAL CRÉDITO ESTRUTURADO FIC FIDC DE RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 2;28584.00;1044.88
51.689.378/0001-85;ARTESANAL CRÉDITO ESTRUTURADO FIC FIDC DE RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;7121.83;1267.60
51.707.771/0001-54;ROVER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior Série 1;49903.00;1022.33
51.707.771/0001-54;ROVER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;23675.22;0.30
51.707.901/0001-59;BAVIERA PURA ORIGEM FIAGRO - DIREITOS CREDITÓRIO;2024-11-30;Subclasse Senior Série 1;20734.72;1000.58
51.707.901/0001-59;BAVIERA PURA ORIGEM FIAGRO - DIREITOS CREDITÓRIO;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;13233.01;1000.65
51.707.901/0001-59;BAVIERA PURA ORIGEM FIAGRO - DIREITOS CREDITÓRIO;2024-11-30;Subclasse Subordinada Subordinada 1 |;9003.65;1358.84
51.716.866/0001-34;VERT II - FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-11-30;Subclasse Senior;0.00;0.00
51.716.866/0001-34;VERT II - FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-11-30;Subclasse Subordinada Subordinada 1 |;16220.72;63.10
51.729.429/0001-55;PRINZ DISCOVERY CRÉDITO ESTRUTURADO 180 FUNDO DE INVESTIMENTO EM COTAS DE DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
51.729.429/0001-55;PRINZ DISCOVERY CRÉDITO ESTRUTURADO 180 FUNDO DE INVESTIMENTO EM COTAS DE DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;82928359.39;1.05
51.730.136/0001-98;INOVA CREDTECH IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-11-30;Subclasse Senior Série 1;0.00;0.00
51.730.136/0001-98;INOVA CREDTECH IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;14445.63;1466.68
51.731.270/0001-03;D'ORO CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CORPORATIVO;2024-11-30;Subclasse Senior;2554.51;1081.18
51.731.270/0001-03;D'ORO CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CORPORATIVO;2024-11-30;Subclasse Subordinada Mezanino 1 |;3581.96;1036.23
51.731.270/0001-03;D'ORO CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CORPORATIVO;2024-11-30;Subclasse Subordinada Subordinada 1 |;5338.12;1160.64
51.732.995/0001-16;TESLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-11-30;Subclasse Senior Série 1;100.00;1008.93
51.732.995/0001-16;TESLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;347.84;1162.36
51.732.995/0001-16;TESLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-11-30;Subclasse Subordinada Mezanino 2 | Série 2;81.72;1052.44
51.732.995/0001-16;TESLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-11-30;Subclasse Subordinada Mezanino 3 | Série 3;75.00;1012.47
51.732.995/0001-16;TESLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-11-30;Subclasse Subordinada Subordinada 1 |;419.57;1824.32
51.749.986/0001-38;IPO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior;0.00;0.00
51.749.986/0001-38;IPO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;97905.37;1240.92
51.752.029/0001-60;LATACHE LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS NÃO-PADRONIZADO;2024-11-30;Subclasse Senior;0.00;0.00
51.752.029/0001-60;LATACHE LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS NÃO-PADRONIZADO;2024-11-30;Subclasse Subordinada Subordinada 1 |;175334.98;2487.40
51.764.889/0001-14;BIGTRADE SUNO FI NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO -RESPONSABILIDADE LIMITADA - FIAGRO DC;2024-11-30;Subclasse Senior Série 1;100000.00;100.00
51.764.889/0001-14;BIGTRADE SUNO FI NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO -RESPONSABILIDADE LIMITADA - FIAGRO DC;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;78.78
51.764.889/0001-14;BIGTRADE SUNO FI NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO -RESPONSABILIDADE LIMITADA - FIAGRO DC;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;0.00;100.99
51.765.082/0001-04;CATALISE FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior;0.00;0.00
51.765.082/0001-04;CATALISE FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;88909.39;1165.78
51.767.969/0001-23;GUARDIAN GDF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;786888.00;890.08
51.767.969/0001-23;GUARDIAN GDF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;109209.14;1062.03
51.768.553/0001-20;PASQUINI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior;0.00;0.00
51.768.553/0001-20;PASQUINI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;2970.19;1052.58
51.769.350/0001-58;WBL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2024-11-30;Subclasse Senior;0.00;0.00
51.769.350/0001-58;WBL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;34837.58;1033.47
51.771.265/0001-24;PACUIBA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
51.771.265/0001-24;PACUIBA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;0.00
51.774.918/0001-29;AF6 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2024-11-30;Subclasse Senior;0.00;0.00
51.774.918/0001-29;AF6 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2024-11-30;Subclasse Subordinada Subordinada 1 |;30517.69;1299.20
51.776.829/0001-11;ARKAD MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior Série 1;214876.60;270.08
51.776.829/0001-11;ARKAD MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;68733.21;545.90
51.821.352/0001-49;A2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-11-30;Subclasse Senior Série 1;0.00;0.00
51.821.352/0001-49;A2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;3529968.96;-0.01
51.822.080/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IC SOMAPAY CONSIGNADO PRIVADO;2024-11-30;Subclasse Senior Série 1;0.00;0.00
51.822.080/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IC SOMAPAY CONSIGNADO PRIVADO;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;0.00;0.00
51.822.080/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IC SOMAPAY CONSIGNADO PRIVADO;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;0.00
51.852.080/0001-44;ANTARES FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior;0.00;0.00
51.852.080/0001-44;ANTARES FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;63198.47;1222.02
51.853.284/0001-08;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IA INVESTIMENTOS;2024-11-30;Subclasse Senior;0.00;0.00
51.853.284/0001-08;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IA INVESTIMENTOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;5916.88;1472.69
51.861.911/0001-44;VANGUARD II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
51.861.911/0001-44;VANGUARD II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;2800.33;1326.51
51.862.553/0001-94;EVERBLUE I FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL;2024-11-30;Subclasse Senior Série 1;14612.05;1068.15
51.862.553/0001-94;EVERBLUE I FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;7511.76;1067.62
51.862.553/0001-94;EVERBLUE I FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL;2024-11-30;Subclasse Subordinada Subordinada 1 |;7318.32;1161.43
51.863.647/0001-88;SOLUMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-11-30;Subclasse Senior;0.00;0.00
51.863.647/0001-88;SOLUMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;48522.51;1206.67
51.863.941/0001-90;CNA FIAGRO - DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior Série 1;0.00;0.00
51.863.941/0001-90;CNA FIAGRO - DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;129307.40;29.61
51.864.349/0001-02;CVPAR EDUC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior Série 1;29038.08;1044.78
51.864.349/0001-02;CVPAR EDUC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;7186.68;1149.57
51.869.340/0001-94;VFA CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior Série 1;91062.81;1174.45
51.869.340/0001-94;VFA CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;36997.90;988.17
51.869.653/0001-42;POTENCIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior Série 1;10705.51;1157.70
51.869.653/0001-42;POTENCIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;6697.92;2060.92
51.869.653/0001-42;POTENCIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;1000.00;1020.08
51.889.748/0001-28;AZZAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
51.889.748/0001-28;AZZAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;20626.07;922.05
51.901.421/0001-24;MASTRENN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
51.901.421/0001-24;MASTRENN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;9174.55;1179.88
51.902.751/0001-34;MFDH2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
51.902.751/0001-34;MFDH2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;48656.67;1205.69
51.919.474/0001-72;RAMAPI FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior Série 1;1375.75;999.58
51.919.474/0001-72;RAMAPI FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;1378.56;1420.69
51.920.831/0001-12;INOVA CREDTECH II FUNDO DE INVESTIMENTOS EM DIREITOS  CREDITÓRIOS NÃO PADRONIZADOS;2024-11-30;Subclasse Senior;0.00;0.00
51.920.831/0001-12;INOVA CREDTECH II FUNDO DE INVESTIMENTOS EM DIREITOS  CREDITÓRIOS NÃO PADRONIZADOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;5028.49;898.47
51.928.470/0001-50;CASHME I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;69172.38;1119.03
51.928.470/0001-50;CASHME I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;21047.54;1311.55
51.928.470/0001-50;CASHME I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;9870.67;1132.46
51.935.954/0001-27;TERRA CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-11-30;Subclasse Senior;0.00;0.00
51.935.954/0001-27;TERRA CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-11-30;Subclasse Subordinada Subordinada 1 |;30478.93;1206.61
51.942.865/0001-08;EVEREST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
51.942.865/0001-08;EVEREST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;15570.58;984.08
51.943.508/0001-64;CARMEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
51.943.508/0001-64;CARMEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;9346.55;1004.50
51.943.745/0001-25;V SELECT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
51.943.745/0001-25;V SELECT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;35393.10;1413.59
51.956.448/0001-14;FIDC SOMACRED CONSIGNADO PÚBLICO II - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 2;268965517.00;1.13
51.956.448/0001-14;FIDC SOMACRED CONSIGNADO PÚBLICO II - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;31034483.00;1.15
51.956.448/0001-14;FIDC SOMACRED CONSIGNADO PÚBLICO II - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;61413925.30;1.25
51.957.370/0001-52;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior;0.00;0.00
51.957.370/0001-52;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;41930.10;801.78
51.957.370/0001-52;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;40148.91;778.89
51.982.989/0001-17;PARAGUAÇU PRECATÓRIOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
51.982.989/0001-17;PARAGUAÇU PRECATÓRIOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;7819.42;943.87
51.983.505/0001-54;GEAR CONSIGNADOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;49941.33;1187.25
51.983.505/0001-54;GEAR CONSIGNADOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;16894.64;1195.07
51.983.832/0001-06;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - ACR IV;2024-11-30;Subclasse Senior;1000000.00;1005.78
51.983.832/0001-06;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - ACR IV;2024-11-30;Subclasse Subordinada  |;30930.00;1029.24
52.015.801/0001-24;UVA MERLOT CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior Série 1;50000.00;1277.66
52.015.801/0001-24;UVA MERLOT CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;0.00
52.029.150/0001-21;LONG SHOT I FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
52.029.150/0001-21;LONG SHOT I FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;7301.46;1707.73
52.041.044/0001-63;MALBEC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
52.041.044/0001-63;MALBEC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;231594.13;1202.29
52.044.598/0001-14;EMPRESAS DE TRANSPORTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS.;2024-11-30;Subclasse Senior Série 1;100000.00;1010.42
52.044.598/0001-14;EMPRESAS DE TRANSPORTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS.;2024-11-30;Subclasse Subordinada Subordinada 1 |;789315.28;272.10
52.049.112/0001-30;KATETO INVESTIMENTO PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior Série 1;76878.14;987.86
52.049.112/0001-30;KATETO INVESTIMENTO PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;0.00;0.00
52.069.691/0001-83;HERMON FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2024-11-30;Subclasse Senior Série 1;0.00;0.00
52.069.691/0001-83;HERMON FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2024-11-30;Subclasse Subordinada Subordinada 1 |;494198.66;1489.29
52.073.804/0001-14;IF-AÇOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;0.00;0.00
52.073.804/0001-14;IF-AÇOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;260879.83;570.48
52.093.999/0001-64;VALORIZA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Senior Série 1;41998.31;1064.52
52.093.999/0001-64;VALORIZA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Mezanino 1 | Série 1;13999.92;1073.29
52.093.999/0001-64;VALORIZA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;Subclasse Subordinada Subordinada 1 |;13998.95;1096.47
52.098.409/0001-96;STV1 FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
52.098.409/0001-96;STV1 FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Subordinada Subordinada 3 |;20500.00;1085.34
52.099.923/0001-46;EVERBLUE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;Subclasse Senior;0.00;0.00
